,churn,account_length,voice_plan,voice_messages,intl_plan,intl_mins,intl_calls,intl_charge,day_calls,eve_calls,night_calls,customer_calls,Total_Charge
2880,0,107,0,0,0,9.8,5,2.65,108,110,148,1,58.83
2881,0,91,1,20,0,6.2,3,1.67,98,104,100,1,54.620000000000005
2882,1,178,0,0,1,11.4,2,3.08,134,78,113,2,45.24
2883,0,123,0,0,0,9.8,11,2.65,49,117,98,1,66.54
2884,1,170,0,0,0,8.7,4,2.35,44,144,97,1,74.51
2885,0,135,0,0,0,8.4,2,2.27,44,109,100,1,56.61
2886,0,85,0,0,0,9.9,3,2.67,88,105,94,1,55.379999999999995
2887,0,134,1,50,0,11.1,4,3.0,130,104,107,2,52.949999999999996
2888,0,148,1,36,0,10.9,2,2.94,141,60,115,1,42.3
2889,1,93,0,0,0,8.4,6,2.27,101,133,103,1,72.81000000000002
2890,0,138,0,0,0,11.6,1,3.13,104,92,98,0,58.879999999999995
2891,0,159,0,0,0,12.2,5,3.29,98,101,108,0,47.55
2892,0,103,1,34,0,11.8,7,3.19,80,108,77,1,43.94
2893,0,150,1,27,0,7.2,6,1.94,112,80,111,0,60.17
2894,0,37,0,0,0,14.7,2,3.97,98,130,113,3,54.67
2895,0,33,0,0,1,6.4,4,1.73,99,102,104,0,46.46
2896,0,55,0,0,0,9.1,4,2.46,130,54,83,1,64.5
2897,0,134,1,32,0,16.6,3,4.48,94,124,117,0,38.33
2898,0,107,0,0,0,5.6,5,1.51,90,109,96,2,40.68
2899,0,80,1,36,0,3.8,4,1.03,115,78,145,1,63.83
2900,1,78,0,0,0,7.9,5,2.13,108,126,117,1,46.31999999999999
2901,1,85,1,17,0,9.3,7,2.51,88,75,116,4,42.550000000000004
2902,0,61,1,15,0,10.0,3,2.7,106,69,137,2,70.55
2903,0,97,1,32,0,6.7,4,1.81,94,120,38,5,63.209999999999994
2904,0,136,0,0,1,10.4,9,2.81,103,113,122,2,52.260000000000005
2905,0,135,0,0,0,3.8,9,1.03,100,84,82,3,46.24
2906,0,87,1,19,0,0.0,0,0.0,122,89,78,1,55.32
2907,0,165,0,0,0,12.8,1,3.46,67,89,88,0,65.63000000000001
2908,1,148,0,0,0,7.9,2,2.13,104,87,99,2,77.26
2909,0,99,0,0,0,7.7,2,2.08,102,118,126,2,47.540000000000006
2910,0,123,0,0,0,9.1,2,2.46,78,96,92,2,52.620000000000005
2911,0,127,0,0,1,13.0,3,3.51,87,101,122,1,69.53999999999999
2912,0,151,0,0,0,4.3,3,1.16,89,83,100,0,50.25
2913,0,185,0,0,0,10.8,4,2.92,92,115,79,1,52.11
2914,0,65,1,34,0,12.5,4,3.38,119,106,87,4,57.239999999999995
2915,0,58,0,0,0,14.4,2,3.89,126,108,88,4,64.02
2916,0,104,0,0,0,10.5,6,2.84,87,98,87,2,41.239999999999995
2917,0,44,0,0,0,8.3,3,2.24,89,96,151,0,60.36
2918,0,58,0,0,0,0.0,0,0.0,112,122,87,4,60.449999999999996
2919,0,108,0,0,0,9.4,5,2.54,117,103,68,0,58.82
2920,0,132,0,0,0,10.7,4,2.89,88,124,120,1,50.980000000000004
2921,0,80,0,0,0,15.9,2,4.29,67,112,63,2,46.050000000000004
2922,0,162,0,0,0,10.2,2,2.75,98,107,96,2,54.66
2923,0,110,0,0,0,16.7,3,4.51,62,86,94,2,49.82
2924,1,96,0,0,0,10.3,3,2.78,105,94,107,1,79.51
2925,1,168,0,0,0,11.6,2,3.13,134,87,147,2,55.57
2926,1,72,0,0,0,5.0,3,1.35,116,126,114,4,82.0
2927,0,125,1,23,0,10.2,3,2.75,104,115,100,1,46.98
2928,0,170,0,0,0,9.8,3,2.65,106,70,133,2,58.81
2929,0,71,0,0,0,14.9,4,4.02,84,129,82,3,59.81
2930,0,124,0,0,0,12.9,12,3.48,109,152,97,1,45.03
2931,0,68,0,0,0,10.9,6,2.94,68,123,100,2,65.3
2932,0,97,0,0,0,11.8,6,3.19,134,0,94,1,43.45
2933,0,98,0,0,1,2.1,4,0.57,71,66,93,1,59.48
2934,1,24,0,0,0,8.6,3,2.32,73,81,69,2,47.21
2935,0,136,0,0,0,9.8,2,2.65,63,95,119,0,62.6
2936,1,44,0,0,0,9.5,2,2.57,86,87,106,0,73.74
2937,0,96,1,40,0,13.4,4,3.62,90,154,118,0,41.68
2938,0,31,0,0,0,7.0,5,1.89,129,78,100,1,42.699999999999996
2939,0,72,0,0,0,13.3,5,3.59,102,103,85,0,62.32
2940,0,24,0,0,0,7.3,5,1.97,104,101,116,1,43.43000000000001
2941,0,112,1,31,0,11.5,1,3.11,89,117,87,4,71.35
2942,1,117,0,0,1,10.0,3,2.7,118,84,86,1,77.82000000000001
2943,0,137,1,19,0,7.8,2,2.11,96,146,109,0,59.82
2944,0,136,0,0,0,9.8,5,2.65,75,97,92,0,39.339999999999996
2945,0,95,0,0,0,14.0,2,3.78,103,90,117,0,59.26
2946,0,82,1,19,0,4.1,4,1.11,73,65,114,1,54.81
2947,1,145,0,0,0,9.0,13,2.43,116,91,115,1,76.99
2948,0,56,0,0,1,10.5,5,2.84,114,110,67,1,59.19
2949,0,155,0,0,1,10.0,5,2.7,146,105,104,2,62.260000000000005
2950,1,133,0,0,0,11.8,4,3.19,100,105,119,0,47.94
2951,0,53,0,0,0,12.9,7,3.48,113,84,108,2,48.0
2952,1,123,0,0,0,8.2,3,2.21,87,101,121,5,72.48
2953,0,136,0,0,0,9.8,4,2.65,83,119,90,7,60.21
2954,0,57,0,0,0,8.4,4,2.27,113,134,81,3,54.41
2955,0,62,0,0,0,10.3,5,2.78,111,104,97,1,45.0
2956,0,112,0,0,0,8.6,18,2.32,94,112,75,1,43.0
2957,0,55,1,20,0,7.3,1,1.97,91,113,110,1,62.02
2958,1,95,0,0,0,6.3,2,1.7,115,88,96,6,51.73
2959,0,125,0,0,0,9.1,4,2.46,65,93,109,1,66.97
2960,1,1,0,0,0,10.0,3,2.7,106,106,75,5,49.28
2961,1,98,1,36,0,8.0,2,2.16,81,125,120,6,50.2
2962,0,105,0,0,0,5.4,5,1.46,88,103,112,1,65.95
2963,0,113,1,30,0,11.6,7,3.13,102,123,52,0,57.42
2964,1,99,0,0,0,7.9,1,2.13,44,105,75,3,72.34
2965,0,103,0,0,0,8.4,3,2.27,134,85,134,1,47.11
2966,0,177,0,0,0,8.0,5,2.16,81,97,106,1,62.239999999999995
2967,0,149,1,20,0,10.2,6,2.75,132,94,110,0,55.41
2968,1,160,0,0,0,13.9,2,3.75,136,134,101,1,72.82000000000001
2969,0,116,0,0,0,7.9,2,2.13,54,82,116,2,45.370000000000005
2970,0,90,1,22,0,6.4,12,1.73,94,90,108,1,50.86
2971,1,148,0,0,1,9.6,2,2.59,81,71,97,0,61.150000000000006
2972,1,147,1,35,0,10.1,4,2.73,134,99,90,2,55.07
2973,0,95,0,0,0,10.4,5,2.81,96,126,97,0,36.54
2974,0,201,0,0,0,7.0,6,1.89,72,90,99,1,64.08
2975,0,80,0,0,0,11.8,4,3.19,89,78,131,0,47.540000000000006
2976,0,122,0,0,1,11.5,5,3.11,117,93,97,1,54.08
2977,0,132,0,0,0,6.7,2,1.81,100,95,117,0,55.92
2978,0,83,0,0,0,13.0,5,3.51,71,92,108,1,64.92999999999999
2979,1,99,0,0,0,8.8,3,2.38,107,103,95,7,50.18
2980,1,84,0,0,0,14.3,3,3.86,86,105,108,3,70.89
2981,0,46,0,0,0,9.7,6,2.62,67,62,98,1,43.75
2982,0,87,0,0,0,8.9,5,2.4,106,117,152,2,57.44
2983,0,150,0,0,0,7.9,4,2.13,117,89,99,1,63.650000000000006
2984,0,73,0,0,0,10.8,6,2.92,112,85,61,1,51.839999999999996
2985,0,7,0,0,0,11.0,5,2.97,87,83,77,3,66.16
2986,0,89,1,12,0,10.5,3,2.84,105,107,132,2,53.91
2987,1,131,0,0,1,13.7,3,3.7,83,94,95,3,37.55
2988,0,105,0,0,0,12.0,5,3.24,96,97,36,3,68.98
2989,1,108,0,0,1,13.8,3,3.73,114,70,85,2,43.65
2990,0,47,1,28,0,8.3,6,2.24,109,94,109,1,50.260000000000005
2991,0,101,0,0,1,7.3,5,1.97,116,114,109,1,47.0
2992,0,182,1,24,0,11.6,3,3.13,104,127,98,1,42.56
2993,0,161,0,0,0,12.5,3,3.38,73,79,79,1,56.63
2994,1,128,0,0,0,5.5,7,1.49,130,71,82,1,73.08000000000001
2995,0,69,1,31,0,13.2,2,3.56,63,90,129,2,56.31
2996,0,113,1,34,0,13.3,3,3.59,63,82,118,1,26.619999999999997
2997,0,87,1,30,0,7.8,2,2.11,114,130,88,0,69.99
2998,0,71,0,0,0,12.3,3,3.32,70,122,104,0,67.53999999999999
2999,0,76,0,0,0,9.6,5,2.59,69,110,85,1,64.62
3000,0,87,0,0,0,14.5,4,3.92,109,86,83,3,61.8
3001,0,117,0,0,0,11.5,3,3.11,82,108,97,1,44.69
3002,1,177,0,0,0,8.9,8,2.4,91,79,58,3,74.49
3003,0,95,0,0,0,9.4,3,2.54,104,95,80,1,46.44
3004,0,76,0,0,0,16.2,3,4.37,78,83,92,1,55.07
3005,0,66,0,0,0,10.5,2,2.84,103,77,138,2,59.49
3006,0,110,0,0,0,9.9,7,2.67,124,141,102,1,52.61
3007,0,204,0,0,0,14.1,5,3.81,145,95,77,3,56.650000000000006
3008,0,32,1,31,0,13.0,2,3.51,97,111,111,0,64.49
3009,0,133,1,39,0,6.7,3,1.81,107,77,85,5,68.14
3010,0,185,0,0,0,12.1,3,3.27,97,83,110,2,38.989999999999995
3011,0,103,1,37,0,10.6,3,2.86,78,108,110,1,57.669999999999995
3012,0,91,0,0,0,11.1,3,3.0,100,104,85,1,44.09
3013,0,131,0,0,0,5.2,6,1.4,89,87,132,2,60.36
3014,0,153,0,0,0,11.8,4,3.19,127,121,130,0,50.040000000000006
3015,0,132,1,25,0,7.1,7,1.92,96,107,87,2,52.49
3016,0,148,0,0,0,14.6,9,3.94,92,125,131,1,58.39
3017,0,141,0,0,0,6.0,3,1.62,90,80,104,5,70.7
3018,0,105,0,0,0,12.2,2,3.29,102,134,111,2,48.760000000000005
3019,1,169,0,0,0,13.8,3,3.73,105,88,111,3,71.74000000000001
3020,0,127,1,23,0,9.8,4,2.65,80,85,82,1,56.370000000000005
3021,0,57,0,0,0,10.1,2,2.73,92,127,93,0,41.5
3022,0,123,1,33,0,2.9,7,0.78,87,59,99,0,44.6
3023,1,103,1,35,0,13.9,2,3.75,101,81,77,4,40.43
3024,0,101,0,0,0,11.5,5,3.11,89,97,61,1,39.529999999999994
3025,0,123,1,22,0,15.6,12,4.21,105,86,82,2,45.83
3026,0,78,1,32,0,10.8,4,2.92,116,83,92,6,63.160000000000004
3027,0,101,1,28,0,9.4,6,2.54,96,72,111,4,70.88
3028,0,129,0,0,0,12.5,6,3.38,98,101,123,1,57.0
3029,0,67,1,34,0,9.2,4,2.48,114,115,114,0,54.4
3030,0,37,0,0,0,14.0,5,3.78,116,99,112,3,56.51
3031,0,64,0,0,1,12.5,3,3.38,83,91,69,3,48.29
3032,0,173,0,0,0,7.8,7,2.11,103,111,106,1,34.74
3033,0,135,0,0,0,13.6,3,3.67,115,68,82,1,55.24
3034,0,75,1,42,0,11.2,8,3.02,93,108,91,1,61.53
3035,1,88,0,0,0,11.6,3,3.13,112,70,75,4,41.989999999999995
3036,0,112,0,0,0,9.4,5,2.54,112,104,97,3,61.74
3037,0,113,0,0,0,6.5,4,1.76,137,109,97,0,58.800000000000004
3038,0,121,1,28,0,6.4,3,1.73,94,76,87,2,41.41
3039,0,70,0,0,0,10.5,2,2.84,145,102,75,1,48.42
3040,0,90,0,0,0,10.5,4,2.84,103,137,83,0,54.75
3041,0,39,0,0,0,6.5,4,1.76,83,114,104,0,42.11
3042,0,142,0,0,0,8.3,2,2.24,134,106,108,0,59.03
3043,0,176,0,0,0,9.0,2,2.43,101,78,79,1,54.87
3044,0,105,0,0,0,8.5,2,2.3,81,80,117,1,54.37
3045,1,57,0,0,0,10.5,3,2.84,74,85,104,2,73.5
3046,0,110,0,0,0,14.8,4,4.0,92,81,74,1,30.1
3047,0,88,0,0,0,12.8,5,3.46,81,90,107,2,49.85
3048,0,95,0,0,0,14.0,6,3.78,119,70,120,0,53.85
3049,0,147,0,0,0,15.6,3,4.21,83,144,72,3,49.1
3050,1,101,0,0,0,13.5,4,3.65,92,117,125,4,52.8
3051,0,115,0,0,0,15.6,2,4.21,111,98,92,1,57.64
3052,0,103,0,0,0,12.9,2,3.48,103,89,126,2,49.71
3053,0,82,0,0,0,7.0,10,1.89,112,120,117,0,61.77000000000001
3054,0,141,0,0,0,9.1,7,2.46,126,98,106,0,58.13
3055,0,149,0,0,0,9.7,2,2.62,80,127,102,2,55.07
3056,0,131,0,0,0,10.7,2,2.89,123,74,101,2,67.52
3057,0,119,0,0,0,7.3,3,1.97,108,100,79,1,47.63
3058,0,112,0,0,0,7.1,8,1.92,83,89,116,3,58.38000000000001
3059,0,116,1,35,0,11.8,2,3.19,103,106,102,2,43.529999999999994
3060,0,94,0,0,0,8.4,5,2.27,98,89,95,3,68.01
3061,0,90,0,0,0,12.4,6,3.35,93,103,124,2,66.34
3062,0,114,1,31,0,13.0,4,3.51,98,105,101,0,60.03
3063,0,63,1,25,0,12.2,2,3.29,137,76,110,1,48.57999999999999
3064,1,130,0,0,0,8.7,2,2.35,129,128,91,4,75.82000000000001
3065,0,122,1,29,0,8.4,6,2.27,83,93,95,3,63.58
3066,0,166,0,0,0,7.2,5,1.94,93,99,110,3,61.01
3067,0,62,0,0,0,10.1,4,2.73,98,95,122,0,41.56
3068,0,78,1,21,0,9.5,1,2.57,85,79,92,2,51.84
3069,0,148,1,26,0,9.9,3,2.67,91,127,88,1,50.440000000000005
3070,1,154,0,0,0,12.0,2,3.24,122,71,105,3,52.49
3071,0,110,1,34,0,6.3,12,1.7,114,114,102,1,49.81
3072,1,75,0,0,0,8.5,5,2.3,106,115,116,0,78.44
3073,0,84,1,38,0,7.4,5,2.0,106,106,87,2,57.59
3074,0,113,0,0,0,6.6,3,1.78,88,112,118,1,34.980000000000004
3075,0,181,1,40,0,6.3,3,1.7,61,79,97,2,54.35
3076,0,51,0,0,0,10.0,3,2.7,88,102,97,2,49.82
3077,0,102,1,29,0,14.3,2,3.86,86,109,110,0,75.83
3078,0,107,0,0,0,13.2,3,3.56,95,85,87,1,33.14
3079,1,88,0,0,0,7.9,2,2.13,99,128,83,5,45.51
3080,0,82,0,0,0,17.5,4,4.73,102,122,91,0,48.49
3081,0,204,0,0,0,5.9,3,1.59,85,95,96,6,59.17
3082,0,130,0,0,0,12.1,4,3.27,63,93,125,3,56.919999999999995
3083,0,174,0,0,0,12.5,5,3.38,108,143,131,0,66.39
3084,0,129,0,0,0,12.1,2,3.27,113,97,126,2,56.88
3085,0,190,0,0,1,10.0,7,2.7,55,124,81,3,48.92
3086,0,54,0,0,1,11.2,8,3.02,91,130,98,3,60.370000000000005
3087,0,78,0,0,0,8.6,9,2.32,88,93,108,0,63.69
3088,0,100,1,29,0,8.9,3,2.4,127,82,100,1,60.580000000000005
3089,0,70,1,30,0,9.4,4,2.54,72,92,68,3,44.589999999999996
3090,0,111,0,0,0,12.1,4,3.27,119,94,94,1,41.34
3091,0,117,0,0,0,10.6,3,2.86,98,131,111,1,46.69
3092,0,68,0,0,0,10.1,2,2.73,93,80,85,0,38.16
3093,1,27,0,0,0,8.2,3,2.21,95,109,119,2,72.71
3094,0,91,0,0,0,10.5,2,2.84,61,96,92,1,44.78
3095,0,181,1,27,0,10.6,4,2.86,93,127,82,1,63.230000000000004
3096,0,118,1,36,0,9.8,5,2.65,106,115,63,3,72.72000000000001
3097,0,112,0,0,0,10.0,11,2.7,114,119,78,2,54.269999999999996
3098,0,93,0,0,0,12.0,4,3.24,121,131,125,0,54.28
3099,0,102,0,0,0,10.1,10,2.73,94,100,120,0,53.1
3100,0,93,0,0,0,10.4,2,2.81,131,108,66,0,58.64
3101,0,107,1,32,0,8.2,5,2.21,101,145,138,1,48.36
3102,0,100,1,32,0,12.6,9,3.4,123,101,106,3,49.55
3103,0,115,0,0,0,13.2,1,3.56,111,108,113,2,66.69
3104,0,63,1,13,0,10.3,2,2.78,61,88,68,0,59.63999999999999
3105,0,57,0,0,0,9.5,1,2.57,101,65,137,0,69.06
3106,0,119,1,26,0,11.6,5,3.13,100,121,108,1,46.33
3107,0,73,0,0,0,9.1,4,2.46,92,87,106,1,60.07
3108,0,98,1,30,0,11.0,8,2.97,71,108,88,2,42.519999999999996
3109,0,139,0,0,1,11.2,13,3.02,121,137,96,0,51.43
3110,0,31,1,28,0,10.6,7,2.86,116,125,80,1,60.72
3111,0,129,1,32,0,11.4,5,3.08,99,89,96,1,59.62
3112,1,115,0,0,0,9.3,3,2.51,89,95,75,7,46.83
3113,1,108,0,0,0,14.0,9,3.78,99,93,110,2,78.67
3114,0,139,0,0,0,12.1,1,3.27,110,93,120,0,47.17
3115,0,102,0,0,0,10.0,1,2.7,125,99,88,4,64.19
3116,0,149,0,0,0,8.8,1,2.38,83,81,79,1,60.900000000000006
3117,0,113,0,0,0,13.1,7,3.54,143,93,86,2,52.910000000000004
3118,0,131,1,33,0,5.2,5,1.4,100,85,124,1,57.99999999999999
3119,0,83,0,0,0,11.4,10,3.08,101,92,150,0,44.260000000000005
3120,0,96,1,21,0,10.8,6,2.92,95,150,72,2,71.02
3121,0,98,0,0,0,8.5,7,2.3,77,155,105,1,47.06
3122,0,3,0,0,0,14.1,3,3.81,120,129,89,3,56.43
3123,0,77,1,17,0,11.3,5,3.05,84,102,97,0,61.81
3124,0,75,1,24,0,9.4,2,2.54,119,108,106,3,66.0
3125,1,40,0,0,0,10.5,3,2.84,115,123,115,4,52.260000000000005
3126,0,108,0,0,0,10.6,6,2.86,102,127,104,0,70.98
3127,1,100,0,0,0,11.7,2,3.16,96,89,93,4,48.879999999999995
3128,0,16,0,0,0,10.2,11,2.75,100,138,78,3,53.78
3129,0,115,1,16,0,5.6,4,1.51,110,111,113,2,45.709999999999994
3130,0,108,1,25,0,8.7,1,2.35,88,113,99,3,45.82
3131,0,107,0,0,0,8.3,3,2.24,76,65,91,5,56.5
3132,1,161,0,0,0,7.8,5,2.11,100,135,104,2,85.24000000000001
3133,0,147,0,0,0,10.4,4,2.81,74,78,126,2,55.5
3134,0,107,0,0,0,11.4,5,3.08,94,111,97,3,39.839999999999996
3135,0,120,0,0,0,10.8,3,2.92,123,105,93,1,63.02
3136,0,107,1,36,0,10.3,2,2.78,83,91,121,1,39.120000000000005
3137,0,58,0,0,0,14.7,5,3.97,96,107,106,3,45.94
3138,0,91,0,0,0,13.3,3,3.59,121,87,80,2,46.04
3139,0,13,0,0,0,7.1,5,1.92,139,88,123,2,54.68000000000001
3140,0,104,0,0,0,15.2,6,4.1,127,79,77,5,69.7
3141,0,93,1,31,0,10.7,4,2.89,85,100,87,1,67.1
3142,0,95,0,0,0,12.8,4,3.46,95,101,113,2,53.2
3143,0,104,0,0,0,10.0,4,2.7,141,140,100,3,44.2
3144,1,35,0,0,0,10.3,2,2.78,115,82,118,5,46.64
3145,0,62,0,0,0,8.8,4,2.38,94,92,98,3,58.19
3146,0,143,0,0,0,13.9,5,3.75,112,92,91,1,61.43000000000001
3147,0,62,0,0,0,8.5,4,2.3,91,130,102,4,62.43000000000001
3148,1,60,0,0,1,11.0,2,2.97,97,117,139,0,67.67
3149,0,41,0,0,0,11.9,4,3.21,138,83,105,1,62.11
3150,0,34,1,14,0,10.7,5,2.89,100,126,120,2,55.89000000000001
3151,1,56,0,0,0,7.1,5,1.92,112,122,85,0,74.33
3152,0,183,0,0,0,9.5,4,2.57,100,78,107,1,66.95
3153,0,94,0,0,0,10.5,4,2.84,111,67,89,2,59.28
3154,0,73,1,47,0,6.3,3,1.7,117,114,94,2,54.730000000000004
3155,0,123,0,0,0,9.6,4,2.59,94,104,119,2,44.36
3156,0,64,0,0,0,10.4,1,2.81,97,97,89,3,45.370000000000005
3157,1,127,0,0,1,6.2,4,1.67,60,159,122,4,47.33
3158,0,33,0,0,0,9.3,5,2.51,111,110,100,3,59.35
3159,0,27,0,0,0,7.8,6,2.11,67,115,109,1,62.49999999999999
3160,0,123,0,0,0,2.1,5,0.57,99,80,75,0,66.42999999999999
3161,0,148,0,0,0,10.0,5,2.7,95,105,143,2,66.03
3162,0,81,0,0,0,13.3,3,3.59,121,105,123,0,47.96
3163,0,122,1,30,0,6.9,3,1.86,108,76,85,2,71.53999999999999
3164,0,52,0,0,0,11.0,5,2.97,97,128,118,1,66.05
3165,0,91,1,44,0,9.1,3,2.46,101,98,95,1,62.42
3166,1,54,0,0,0,10.2,2,2.75,85,93,132,2,72.22999999999999
3167,0,152,0,0,0,9.0,2,2.43,93,106,107,1,59.25000000000001
3168,1,201,0,0,0,11.2,4,3.02,110,86,81,1,75.13
3169,1,78,0,0,0,12.0,3,3.24,115,102,94,4,36.67
3170,0,67,0,0,0,7.5,6,2.03,70,143,91,0,50.48
3171,0,100,0,0,0,9.7,6,2.62,125,102,97,1,62.31
3172,0,41,0,0,0,12.3,5,3.32,67,74,156,3,68.93
3173,0,133,0,0,0,12.9,4,3.48,71,131,132,3,52.49
3174,0,36,1,43,0,8.6,6,2.32,123,117,105,2,30.72
3175,0,51,1,28,0,8.3,3,2.24,121,99,88,0,75.42999999999999
3176,0,122,0,0,0,8.1,4,2.19,128,70,75,0,42.019999999999996
3177,0,84,1,41,0,12.8,5,3.46,102,117,101,1,47.92
3178,0,91,0,0,0,13.8,5,3.73,128,103,63,0,55.74
3179,0,110,0,0,0,9.4,4,2.54,102,118,74,1,57.61
3180,0,91,0,0,1,12.2,4,3.29,115,116,86,1,41.65
3181,0,121,0,0,0,10.1,4,2.73,74,98,103,5,59.53
3182,0,109,0,0,0,7.8,8,2.11,100,103,105,3,56.34
3183,0,95,0,0,0,8.4,4,2.27,116,77,111,2,49.3
3184,0,72,0,0,0,6.8,3,1.84,88,129,118,0,59.01
3185,0,73,0,0,0,11.9,3,3.21,130,83,136,0,65.10000000000001
3186,0,108,0,0,0,9.4,6,2.54,126,85,98,3,53.879999999999995
3187,0,58,1,39,0,5.4,4,1.46,40,76,139,1,68.81
3188,0,148,0,0,1,8.2,5,2.21,111,133,62,1,62.89
3189,1,76,0,0,1,13.2,5,3.56,110,63,123,0,68.88
3190,1,103,0,0,0,15.8,3,4.27,151,56,109,6,49.85
3191,1,87,0,0,0,9.3,2,2.51,83,106,84,0,60.709999999999994
3192,0,35,1,37,0,5.0,3,1.35,76,98,136,2,56.16
3193,0,88,0,0,0,10.8,3,2.92,67,127,142,1,39.73
3194,0,67,1,41,0,13.4,1,3.62,86,93,108,0,50.34
3195,0,77,1,29,0,9.7,9,2.62,89,97,106,2,61.57
3196,0,124,0,0,0,12.2,3,3.29,108,91,82,1,54.86
3197,0,30,0,0,0,11.3,2,3.05,107,76,90,0,69.94
3198,0,53,1,32,0,12.8,2,3.46,63,125,105,2,49.67999999999999
3199,0,152,0,0,0,11.8,5,3.19,84,88,121,1,48.24
3200,0,100,0,0,1,9.7,4,2.62,98,122,117,1,32.629999999999995
3201,0,59,1,32,0,8.8,5,2.38,120,136,95,1,62.88
3202,0,143,0,0,0,6.9,4,1.86,120,104,85,3,59.78
3203,0,142,1,40,0,6.4,3,1.73,101,88,92,1,72.92999999999999
3204,0,105,0,0,0,10.5,9,2.84,96,117,101,1,68.00999999999999
3205,1,111,0,0,0,10.8,3,2.92,90,72,121,1,86.84
3206,0,143,0,0,0,10.2,13,2.75,107,117,85,1,49.83
3207,0,93,1,22,0,11.7,2,3.16,123,83,107,0,78.98
3208,0,79,0,0,0,10.4,5,2.81,135,87,112,2,61.809999999999995
3209,1,68,1,24,1,14.2,6,3.83,92,98,108,3,54.47
3210,0,93,0,0,1,11.4,3,3.08,114,127,48,1,60.92
3211,0,103,0,0,0,12.0,6,3.24,134,112,164,2,31.08
3212,0,144,1,38,0,3.7,4,1.0,86,123,122,0,38.17
3213,0,93,0,0,0,12.0,7,3.24,141,107,111,1,55.99
3214,0,149,0,0,1,8.8,9,2.38,79,83,109,3,56.22
3215,0,23,1,31,0,9.4,6,2.54,84,96,107,1,53.61
3216,0,221,1,24,0,2.4,3,0.65,85,92,103,0,59.0
3217,0,164,1,30,0,13.2,8,3.56,100,121,66,1,69.43
3218,0,104,1,18,0,13.4,9,3.62,66,65,108,2,57.81
3219,0,150,1,35,0,8.8,2,2.38,72,170,105,2,61.63999999999999
3220,0,184,1,12,0,10.2,5,2.75,76,105,93,0,62.33
3221,0,88,0,0,0,8.5,6,2.3,94,118,99,1,55.69
3222,0,61,1,29,1,11.7,6,3.16,119,83,114,3,47.669999999999995
3223,0,110,0,0,0,16.7,2,4.51,145,101,96,2,55.84
3224,1,115,0,0,0,12.3,4,3.32,101,60,82,3,71.62
3225,0,33,0,0,0,8.4,3,2.27,81,96,87,2,68.86
3226,1,100,0,0,0,7.5,4,2.03,117,111,111,2,73.28
3227,0,209,0,0,0,10.7,2,2.89,105,87,95,0,51.199999999999996
3228,0,27,0,0,0,15.0,6,4.05,81,101,87,5,64.82000000000001
3229,0,117,0,0,0,7.8,10,2.11,86,96,98,1,60.330000000000005
3230,0,87,0,0,0,4.2,14,1.13,79,105,90,1,53.73
3231,0,129,1,27,0,6.6,5,1.78,89,95,83,1,59.800000000000004
3232,0,142,0,0,0,9.9,3,2.67,102,110,120,1,62.64000000000001
3233,0,112,0,0,0,6.3,7,1.7,79,100,74,0,45.72
3234,0,75,1,28,0,2.5,5,0.68,96,111,153,1,55.68
3235,0,97,1,25,0,4.9,2,1.32,101,85,138,3,49.87
3236,0,121,1,34,0,7.5,8,2.03,95,66,125,0,65.15
3237,0,142,0,0,1,10.9,7,2.94,140,119,88,1,50.25000000000001
3238,1,121,0,0,0,8.8,3,2.38,93,97,118,3,74.96000000000001
3239,0,87,1,33,0,10.2,7,2.75,99,81,95,2,50.94
3240,0,34,0,0,0,5.0,3,1.35,65,99,105,1,67.69
3241,1,177,0,0,1,11.3,2,3.05,118,73,87,1,65.57
3242,0,58,1,30,0,8.4,2,2.27,111,109,118,0,62.28000000000001
3243,1,113,0,0,1,10.3,9,2.78,112,94,106,5,39.59
3244,0,101,0,0,0,7.2,7,1.94,87,88,69,1,68.08
3245,0,89,0,0,0,12.6,2,3.4,101,94,85,3,37.42
3246,1,77,1,44,1,11.9,2,3.21,117,86,101,0,46.78999999999999
3247,1,146,0,0,0,3.9,9,1.05,104,122,73,4,39.17
3248,0,93,0,0,0,11.5,3,3.11,85,95,82,0,53.77
3249,0,160,0,0,0,11.7,6,3.16,66,109,102,0,65.81
3250,0,55,0,0,0,13.5,4,3.65,103,114,74,0,54.31
3251,0,88,0,0,0,9.2,4,2.48,105,121,123,2,69.12
3252,0,63,0,0,0,11.7,3,3.16,87,87,93,0,59.39
3253,0,127,1,24,0,9.0,4,2.43,69,105,102,1,50.72
3254,0,57,1,30,0,14.7,5,3.97,105,83,77,1,64.79
3255,1,138,0,0,1,11.0,4,2.97,61,60,114,2,71.14
3256,0,115,0,0,0,17.0,1,4.59,115,106,65,3,69.07000000000001
3257,0,171,0,0,0,13.3,5,3.59,110,109,131,2,53.39
3258,0,148,0,0,0,13.4,5,3.62,115,91,93,2,62.91
3259,0,127,0,0,0,15.0,2,4.05,79,114,118,1,46.879999999999995
3260,0,61,0,0,0,13.9,2,3.75,76,108,122,1,64.11
3261,0,131,0,0,0,7.3,6,1.97,73,116,94,1,50.279999999999994
3262,0,88,0,0,0,10.1,5,2.73,107,84,99,1,52.73
3263,0,130,0,0,0,6.0,1,1.62,81,110,103,2,48.650000000000006
3264,0,89,1,24,0,5.9,2,1.59,98,67,126,0,43.88999999999999
